Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,16:40,16:40,00:00,-
2,扶余,17:43,17:45,01:03,94
3,陶赖昭,17:59,18:01,01:17,116
4,德惠,18:27,18:29,01:43,158
5,长春,19:25,19:40,02:39,240
6,公主岭,20:18,20:21,03:17,302
7,四平,21:00,21:32,03:56,355
8,双辽,22:38,22:42,05:02,444
9,通辽,00:05,00:26,06:25,558
10,开鲁,01:33,01:35,07:32,661
11,查布嘎,02:58,03:00,08:55,772
12,林东,03:52,03:54,09:47,834
13,大板,05:21,05:36,11:14,926
14,林西,06:39,06:42,12:17,977
15,经棚,09:07,09:10,14:42,1059
16,桑根达来,12:12,12:18,17:44,1215
17,正镶白旗,13:28,13:34,18:54,1310
18,化德,14:54,14:56,20:14,1419
19,商都,15:48,15:50,21:06,1481
20,集宁南,17:11,17:26,22:27,1565
21,卓资东,17:59,18:02,23:00,1619
22,呼和浩特,19:07,19:15,24:05,-
23,萨拉齐,20:15,20:17,25:05,1828
24,包头东,20:46,20:50,25:34,1872
25,包头,21:07,21:07,25:51,1878
