Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,吉林,10:03,10:03,00:00,-
2,九台,10:57,11:00,00:54,76
3,长春,11:38,12:05,01:32,111
4,公主岭,12:44,12:47,02:11,190
5,四平,13:26,13:29,02:50,243
6,昌图,14:02,14:13,03:23,296
7,铁岭,14:55,14:57,04:05,361
8,沈阳北,15:44,15:52,04:52,421
9,大虎山,17:26,17:29,06:26,555
10,沟帮子,17:57,17:59,06:54,597
11,锦州,18:42,18:50,07:37,664
12,葫芦岛,19:26,19:29,08:13,714
13,兴城,19:45,19:47,08:29,-
14,绥中,20:18,20:20,09:00,-
15,山海关,21:05,21:11,09:45,809
16,秦皇岛,21:30,21:32,10:04,825
17,唐山,23:37,23:40,12:09,987
18,天津,01:39,01:45,14:08,1108
19,任丘,03:41,03:52,16:04,-
20,辛集,05:38,05:40,17:50,-
21,石家庄北,06:41,06:56,18:51,-
22,阳泉北,07:57,08:02,19:52,-
23,太原,09:03,09:27,20:53,-
24,交城,10:17,10:20,21:43,-
25,文水,10:31,10:34,21:54,-
26,汾阳,10:49,10:52,22:09,-
27,吕梁,11:40,11:48,22:57,-
28,柳林南,12:06,12:09,23:15,-
29,吴堡,12:28,12:31,23:34,-
30,绥德,13:06,13:36,24:09,-
31,清涧县,14:15,14:18,24:48,-
32,子长,14:36,14:39,25:06,-
33,延安,15:39,15:43,26:06,-
34,富县东,16:36,16:38,26:59,-
35,蒲城东,18:06,18:18,28:27,-
36,西安南,20:01,20:07,30:10,-
37,安康,23:28,23:49,33:31,-
38,达州,03:21,03:30,37:03,-
39,渠县,04:17,04:22,37:50,-
40,广安,04:52,04:59,38:20,-
41,重庆西,06:26,06:26,39:47,-
