Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,07:24,00:00,-
2,曲靖北,07:59,08:01,00:35,10
3,盘州,08:25,08:27,00:59,20
4,关岭,09:03,09:09,01:35,30
5,贵阳北,09:49,09:56,02:15,40
6,凯里南,10:34,10:41,02:53,50
7,铜仁南,11:17,11:20,03:29,55
8,怀化南,11:51,11:56,04:00,94
9,邵阳北,12:36,12:38,04:40,308
10,娄底南,12:54,12:56,04:56,301
11,湘潭北,13:22,13:30,05:22,444
12,长沙南,13:44,13:53,05:36,426
13,醴陵东,14:15,14:21,05:58,1245
14,萍乡北,14:31,14:36,06:08,497
15,新余北,15:04,15:06,06:36,1384
16,高安,15:28,15:34,06:58,1464
17,南昌西,15:49,15:58,07:13,734
18,抚州东,16:24,16:30,07:39,1608
19,弋阳,16:53,16:55,08:02,1692
20,上饶,17:12,17:14,08:19,1752
21,衢州,17:42,17:49,08:47,1854
22,金华,18:10,18:12,09:08,1932
23,义乌,18:28,18:31,09:24,1984
24,杭州东,19:06,19:10,09:59,2093
25,宜兴,19:44,19:46,10:33,2220
26,南京南,20:19,20:19,11:06,2349
