Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连,18:50,18:50,00:00,-
2,金州,19:16,19:19,00:26,33
3,普兰店,19:51,19:53,00:58,78
4,瓦房店,20:13,20:16,01:18,105
5,松树,20:36,20:49,01:38,131
6,熊岳城,21:21,21:23,02:10,179
7,盖州,21:44,21:46,02:31,210
8,大石桥,22:10,22:13,02:55,240
9,海城,22:38,22:40,03:20,272
10,鞍山,23:06,23:09,03:46,308
11,沈阳,00:10,00:25,04:47,397
12,沈阳北,00:32,00:40,04:54,397
13,长春,03:42,04:10,07:56,700
14,吉林,05:47,06:01,09:33,820
15,蛟河,07:33,07:36,11:05,925
16,黄泥河,08:45,08:47,12:14,-
17,敦化,09:22,09:30,12:49,830
18,安图,10:34,10:39,13:53,1111
19,延吉,11:38,11:38,14:52,1177
