Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,烟台,10:10,10:10,00:00,-
2,莱阳,10:54,10:56,00:44,98
3,高密,11:49,11:52,01:37,124
4,潍坊,12:19,12:21,02:04,325
5,青州市,12:42,12:50,02:25,266
6,淄博,13:08,13:10,02:43,425
7,济南,13:57,13:59,03:30,535
8,曲阜东,14:38,14:40,04:09,667
9,枣庄,15:03,15:05,04:32,759
10,徐州东,15:23,15:40,04:50,824
11,永城北,16:06,16:08,05:16,905
12,砀山南,16:20,16:22,05:28,932
13,商丘,16:39,16:41,05:45,617
14,兰考南,17:05,17:18,06:09,-
15,开封北,17:34,17:36,06:25,1132
16,郑州东,17:57,18:00,06:46,1184
17,许昌东,18:22,18:24,07:08,1275
18,漯河西,18:40,18:43,07:24,1339
19,驻马店西,19:01,19:04,07:42,1403
20,武汉,20:14,20:18,08:52,1720
21,赤壁北,20:51,20:53,09:25,1848
22,岳阳东,21:14,21:16,09:46,1935
23,长沙南,21:50,21:50,10:20,2082
