Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,嘉兴南,06:47,06:47,00:00,-
2,嘉善南,06:55,07:04,00:08,-
3,上海虹桥,07:28,07:34,00:32,84
4,昆山南,07:54,07:56,00:52,-
5,苏州,08:09,08:12,01:05,-
6,无锡,08:27,08:30,01:20,-
7,常州,08:45,08:48,01:35,249
8,镇江,09:13,09:23,02:00,-
9,南京南,09:51,09:55,02:28,379
10,全椒,10:15,10:17,02:48,-
11,合肥南,10:53,11:08,03:24,536
12,六安,11:32,11:40,03:48,639
13,红安西,12:40,12:42,04:48,-
14,汉口,13:13,13:26,05:19,-
15,汉川,13:49,13:52,05:42,-
16,仙桃西,14:17,14:22,06:07,-
17,荆州,14:55,14:57,06:40,-
18,宜昌东,15:31,15:36,07:14,-
19,巴东,16:30,16:32,08:08,-
20,建始,17:07,17:09,08:43,-
21,恩施,17:32,17:37,09:06,-
22,利川,18:12,18:14,09:41,-
23,石柱县,18:54,19:01,10:21,-
24,重庆北,20:10,20:10,11:30,-
