Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京,18:00,18:00,00:00,-
2,涿州,18:56,18:59,00:56,69
3,徐水,19:33,19:35,01:30,94
4,保定,19:53,19:56,01:48,99
5,石家庄,21:22,21:28,03:14,234
6,邢台,22:31,22:42,04:17,395
7,邯郸,23:22,23:26,04:57,451
8,郑州,02:17,02:50,07:48,694
9,许昌,03:44,03:54,08:42,780
10,驻马店,05:35,05:45,10:23,900
11,信阳,06:43,06:46,11:21,996
12,广水,07:36,07:38,12:11,1061
13,花园,08:11,08:13,12:44,-
14,孝感,08:34,08:47,13:05,1140
15,武昌,10:06,10:17,14:24,1093
16,咸宁,11:04,11:07,15:11,-
17,赤壁,11:39,11:42,15:43,-
18,岳阳,12:43,12:51,16:44,1308
19,长沙,14:18,14:24,18:11,1455
20,株洲,15:02,15:08,18:49,1507
21,衡阳,16:31,16:39,20:12,-
22,祁东,17:54,17:58,21:27,-
23,祁阳,18:17,18:28,21:46,-
24,永州,18:57,19:03,22:15,-
25,东安东,19:24,19:27,22:36,-
26,全州南,20:05,20:08,23:14,-
27,兴安北,20:41,20:44,23:47,-
28,桂林北,21:20,21:42,24:23,-
29,柳州,00:20,00:36,27:01,-
30,贵港,02:49,02:55,29:14,-
31,玉林,04:05,04:15,30:24,-
32,陆川,04:43,04:47,30:52,-
33,湛江,06:40,06:40,32:45,-
