Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,19:23,00:00,-
2,曲靖,20:57,21:03,01:34,157
3,宣威,22:08,22:13,02:39,258
4,六盘水,23:43,23:49,04:09,389
5,贵阳,02:58,03:29,07:18,638
6,凯里,05:51,05:57,09:40,826
7,玉屏,08:14,08:19,11:57,951
8,怀化,09:56,10:11,13:34,1095
9,新化,12:52,13:02,16:15,1317
10,娄底,14:24,14:30,17:37,1410
11,湘乡,15:10,15:13,18:17,1467
12,湘潭,15:44,15:49,18:48,1509
13,株洲,16:55,17:12,19:54,1535
14,醴陵,17:40,17:44,20:22,1553
15,萍乡,18:10,18:13,20:48,1616
16,宜春,18:57,19:01,21:32,1687
17,分宜,19:19,19:22,21:50,1711
18,新余,19:42,19:47,22:10,1741
19,鹰潭,22:10,22:36,24:33,1987
20,景德镇,00:42,00:49,26:39,2145
21,黄山,04:01,04:04,29:51,2312
22,绩溪县,04:53,04:59,30:40,2362
23,宁国,06:17,06:23,31:58,2449
24,宣城,06:59,07:02,32:34,2494
25,芜湖,07:57,08:03,33:29,2558
26,马鞍山,08:43,08:48,34:09,2605
27,南京,09:48,09:48,35:09,2683
