Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,07:34,00:00,-
2,昆山南,07:51,07:53,00:17,50
3,苏州北,08:04,08:20,00:28,81
4,无锡东,08:30,08:32,00:38,108
5,丹阳北,08:58,09:00,01:04,198
6,南京南,09:25,09:30,01:29,295
7,滁州,09:48,09:50,01:47,354
8,宿州东,10:36,10:55,02:33,558
9,徐州东,11:14,11:16,02:52,626
10,曲阜东,11:53,11:55,03:29,783
11,济南西,12:27,12:29,04:01,912
12,沧州西,13:14,13:16,04:46,1108
13,天津西,13:45,14:01,05:15,1213
14,唐山,14:38,14:40,05:52,1337
15,秦皇岛,15:17,15:19,06:29,1485
16,锦州南,16:27,16:28,07:37,1666
17,盘锦北,16:53,16:54,08:02,1730
18,沈阳,17:53,17:59,09:01,1958
19,沈阳南,18:10,18:12,09:12,1899
20,本溪,18:36,18:38,09:36,1960
21,凤城东,19:08,19:10,10:06,2062
22,丹东,19:27,19:27,10:23,2107
