Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,08:14,00:00,-
2,漳州,08:34,08:42,00:20,42
3,龙岩,09:24,09:28,01:02,156
4,三明北,10:36,10:40,02:10,336
5,南平市,11:24,11:26,02:54,-
6,上饶,11:56,11:58,03:24,275
7,鹰潭北,12:28,12:30,03:54,381
8,南昌西,13:05,13:11,04:29,688
9,宜春,13:53,13:55,05:11,864
10,萍乡北,14:13,14:27,05:29,925
11,醴陵东,14:39,14:41,05:41,792
12,长沙南,15:04,15:13,06:04,1030
13,湘潭北,15:27,15:29,06:18,894
14,韶山南,15:43,15:50,06:32,-
15,娄底南,16:07,16:09,06:49,993
16,怀化南,17:01,17:05,07:41,1200
17,芷江,17:17,17:19,07:53,1534
18,凯里南,18:10,18:12,08:44,1298
19,贵阳北,18:50,18:56,09:22,1303
20,安顺西,19:26,19:28,09:52,1975
21,盘州,20:15,20:17,10:39,-
22,富源北,20:29,20:31,10:51,2157
23,曲靖北,20:48,20:50,11:08,-
24,昆明南,21:25,21:25,11:43,2337
