Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆,14:13,14:13,00:00,-
2,南充北,17:29,17:51,03:16,20
3,南部,18:55,19:15,04:20,25
4,阆中,19:30,19:39,04:35,30
5,苍溪,19:55,19:59,04:51,35
6,广元,20:49,21:03,05:41,40
7,陇南,23:41,23:47,08:19,50
8,渭源,02:49,03:05,11:21,752
9,兰州,04:41,04:56,12:57,886
10,武威,08:28,08:34,16:29,1189
11,金昌,09:23,09:29,17:18,1263
12,山丹,10:49,10:53,18:38,-
13,张掖,11:29,11:35,19:14,1433
14,临泽,11:59,12:03,19:38,-
15,清水,13:09,13:13,20:44,1570
16,酒泉,13:57,14:01,21:28,1634
17,嘉峪关,14:20,14:28,21:47,-
18,低窝铺,15:36,15:40,22:55,-
19,柳园,18:13,18:20,25:28,1953
20,哈密,22:29,22:44,29:37,2274
21,鄯善,01:46,01:52,32:39,-
22,吐鲁番,03:17,03:23,34:04,-
23,乌鲁木齐,06:20,06:20,37:01,2813
