Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,怀化,13:55,13:55,00:00,-
2,溆浦,15:10,15:14,01:15,104
3,安化,16:12,16:16,02:13,175
4,新化,16:50,16:54,02:47,222
5,冷水江东,17:12,17:15,03:05,243
6,涟源,17:39,17:42,03:29,273
7,娄底,18:21,18:27,04:08,315
8,湘潭,19:42,19:47,05:23,414
9,株洲,20:35,21:00,06:11,440
10,萍乡,21:51,21:55,07:02,521
11,宜春,22:38,22:42,07:45,592
12,新余,23:17,23:21,08:20,646
13,衢州,04:24,04:32,13:23,1119
14,金华,05:28,05:45,14:19,1205
15,杭州东,07:37,07:43,16:11,1398
16,海宁,08:19,08:23,16:47,1457
17,嘉兴,08:41,08:45,17:05,1485
18,上海南,10:00,10:00,18:20,1565
