Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,11:16,00:00,-
2,昆山,11:55,11:59,00:39,49
3,苏州,12:23,12:27,01:03,91
4,无锡,12:55,12:59,01:31,133
5,常州,13:27,13:31,01:59,172
6,丹阳,13:58,14:03,02:26,209
7,南京,15:12,15:30,03:35,308
8,马鞍山,16:41,16:45,04:46,379
9,芜湖,17:23,17:43,05:24,294
10,巢湖,18:25,18:29,06:06,-
11,合肥,19:18,19:35,06:55,472
12,六安,20:32,20:36,07:52,528
13,固始,21:36,21:39,08:52,793
14,商城,21:57,22:00,09:10,815
15,潢川,22:26,22:29,09:36,856
16,息县,22:58,23:01,10:05,887
17,信阳,23:51,23:59,10:55,911
18,襄阳,03:30,03:50,14:26,1440
19,十堰,05:51,05:53,16:27,1611
20,安康,08:16,08:22,18:50,1289
21,万源,10:13,10:16,20:41,1440
22,宣汉,11:16,11:18,21:41,1517
23,达州,12:06,12:17,22:29,1565
24,土溪,12:57,13:03,23:09,-
25,营山,13:35,13:45,23:41,1666
26,南充,14:22,14:26,24:18,1724
27,大英东,15:27,15:43,25:19,-
28,成都,17:01,17:01,26:37,2581
