Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南,----,10:24,00:00,-
2,聊城,12:09,12:21,01:45,124
3,阳谷,12:48,12:54,02:12,166
4,梁山,13:17,13:29,02:35,200
5,菏泽,14:16,14:22,03:22,295
6,曹县,14:57,15:01,03:57,328
7,商丘南,15:40,15:44,04:36,400
8,亳州,16:25,16:28,05:17,449
9,阜阳,17:44,17:57,06:33,568
10,淮滨,18:48,18:51,07:24,614
11,潢川,19:29,19:33,08:02,684
12,新县,20:12,20:15,08:41,729
13,麻城,20:56,21:04,09:22,804
14,黄州,21:44,21:50,10:02,856
15,蕲春,22:31,22:36,10:43,915
16,武穴,23:07,23:10,11:14,954
17,九江,23:47,23:51,11:51,941
18,南昌,01:08,01:30,13:08,1076
19,吉安,03:58,04:02,15:36,1373
20,赣州,06:03,06:10,17:37,1559
21,龙川,09:53,09:59,21:20,1800
22,东莞东,12:22,12:28,23:43,2009
23,深圳东,13:17,13:17,24:32,2062
