Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,----,11:36,00:00,-
2,遵义,12:54,12:56,01:18,221
3,息烽,13:23,13:25,01:45,292
4,修文县,13:38,13:40,01:58,318
5,贵阳东,13:56,14:01,02:14,344
6,凯里南,14:35,14:37,02:48,461
7,铜仁南,15:12,15:14,03:23,601
8,怀化南,15:43,15:47,03:52,708
9,溆浦南,16:07,16:10,04:12,769
10,邵阳北,16:35,16:38,04:37,-
11,韶山南,17:07,17:09,05:06,974
12,长沙南,17:30,17:35,05:27,1040
13,萍乡北,18:02,18:04,05:54,1145
14,新余北,18:32,18:34,06:22,1255
15,高安,18:56,18:58,06:44,-
16,南昌西,19:13,19:17,06:59,1382
17,鹰潭北,19:52,19:54,07:34,1522
18,上饶,20:20,20:22,08:00,1623
19,江山,20:44,20:46,08:22,1695
20,金华,21:14,21:16,08:50,1803
21,义乌,21:32,21:34,09:06,1855
22,杭州东,22:07,22:17,09:39,1964
23,上海虹桥,23:03,23:03,10:25,2123
