Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,17:20,17:20,00:00,-
2,高碑店,18:16,18:19,00:56,84
3,徐水,18:44,19:12,01:21,89
4,保定,19:30,19:34,01:39,146
5,石家庄,21:02,21:10,03:07,281
6,邢台,22:13,22:17,04:10,390
7,邯郸,22:55,23:01,04:48,442
8,安阳,23:48,00:03,05:35,502
9,郑州,02:01,02:23,07:33,689
10,漯河,04:13,04:45,09:23,829
11,平顶山,05:57,06:00,10:35,911
12,鲁山,06:52,06:55,11:27,956
13,南召,07:31,07:34,12:03,1000
14,南阳,08:16,08:19,12:45,1058
15,邓州,09:06,09:10,13:32,1119
16,襄阳,10:12,10:32,14:34,1187
17,武当山,12:17,12:23,16:19,1339
18,十堰,12:42,12:47,16:38,1358
19,白河东,13:51,13:53,17:42,1438
20,旬阳,14:39,14:43,18:28,1516
21,安康,15:22,15:50,19:07,1560
22,石泉县,17:09,17:13,20:26,1648
23,西乡,17:55,17:59,21:08,1707
24,汉中,19:28,19:28,22:37,1804
