Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,----,09:05,00:00,-
2,全椒,09:25,09:27,00:20,56
3,合肥南,10:03,10:08,00:56,157
4,六安,10:32,10:34,01:20,244
5,武汉,11:51,11:55,02:37,514
6,咸宁北,12:19,12:21,03:01,599
7,岳阳东,12:52,12:54,03:32,729
8,长沙南,13:27,13:32,04:05,1439
9,韶山南,13:55,13:57,04:28,1505
10,邵阳北,14:25,14:31,04:56,1528
11,溆浦南,14:56,14:58,05:21,1424
12,怀化南,15:19,15:23,05:42,1771
13,凯里南,16:21,16:23,06:40,1732
14,贵阳北,17:01,17:07,07:18,1737
15,安顺西,17:37,17:39,07:48,1742
16,盘州,18:26,18:28,08:35,1752
17,曲靖北,18:52,18:54,08:59,1762
18,昆明南,19:29,19:29,09:34,1772
