Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,11:30,00:00,-
2,延平,12:04,12:06,00:34,-
3,武夷山北,12:40,12:42,01:08,25
4,上饶,13:04,13:06,01:30,30
5,黄山北,13:48,13:51,02:12,35
6,绩溪北,14:05,14:07,02:26,40
7,南陵,14:32,14:34,02:51,50
8,铜陵北,14:46,14:48,03:03,55
9,巢湖东,15:08,15:10,03:23,65
10,合肥南,15:32,15:36,03:45,70
11,淮南南,16:15,16:17,04:24,-
12,寿县,16:26,16:28,04:33,-
13,阜阳西,16:57,17:00,05:02,-
14,亳州南,17:26,17:28,05:28,-
15,商丘,17:52,17:54,05:52,1286
16,开封北,18:32,18:34,06:30,-
17,郑州东,18:55,18:59,06:51,299
18,洛阳龙门,19:35,19:37,07:27,1619
19,三门峡南,20:08,20:18,07:58,1707
20,华山北,20:46,20:48,08:26,1843
21,西安北,21:18,21:18,08:56,1964
