Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,09:23,00:00,-
2,昆山,09:57,10:01,00:34,49
3,苏州,10:25,10:29,00:58,91
4,无锡,10:57,11:01,01:26,133
5,常州,11:28,11:31,01:53,172
6,镇江,12:15,12:18,02:37,244
7,南京,13:08,13:14,03:27,308
8,滁州北,13:52,13:56,04:05,358
9,蚌埠,15:24,15:28,05:33,485
10,宿州,16:36,16:39,06:41,575
11,徐州,17:45,17:53,07:47,649
12,砀山,18:47,18:57,08:41,732
13,商丘,19:53,20:03,09:37,795
14,宁陵县,20:30,20:36,10:04,830
15,民权,20:50,20:54,10:18,847
16,兰考,21:16,21:20,10:40,883
17,开封,21:51,21:56,11:11,926
18,郑州,23:00,23:08,12:15,998
19,洛阳,01:07,01:11,14:14,1122
20,三门峡,02:52,02:55,15:55,1244
21,西安,06:15,06:35,19:15,1509
22,咸阳,06:53,07:01,19:33,1532
23,陇县,09:51,09:56,22:23,-
24,平凉,11:41,11:51,24:08,1612
25,固原,13:23,13:35,25:40,1703
26,同心,15:08,15:10,27:13,1822
27,中卫,16:44,17:00,28:47,1920
28,中宁,17:35,17:37,29:22,1964
29,青铜峡,18:20,18:24,30:05,2016
30,银川,19:31,19:31,31:12,2215
