Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,吕梁,10:56,10:56,00:00,-
2,汾阳,11:36,11:39,00:40,82
3,文水,11:50,11:53,00:51,99
4,交城,12:03,12:06,01:01,113
5,太原,12:50,12:50,01:45,181
