Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,20:45,20:45,00:00,-
2,延平东,23:04,23:09,02:19,-
3,建瓯,23:55,23:59,03:05,206
4,建阳,00:40,00:44,03:46,252
5,武夷山,01:30,01:37,04:32,304
6,鹰潭,03:48,03:55,06:43,474
7,南昌,05:41,05:58,08:29,547
8,黄石,08:50,08:53,11:21,804
9,鄂州,09:15,09:17,11:43,831
10,武昌,10:19,10:45,12:45,973
11,云梦,12:06,12:15,14:06,1064
12,安陆,12:36,12:45,14:27,1098
13,随州,13:29,13:38,15:11,1159
14,枣阳,14:40,14:48,16:13,1229
15,襄州,15:31,16:02,16:56,-
16,谷城,17:09,17:14,18:03,1382
17,十堰,18:40,18:50,19:29,1402
18,安康,21:51,22:26,22:30,1354
19,万源,00:28,00:30,24:32,1505
20,达州,02:10,02:17,26:12,2210
21,渠县,03:03,03:06,26:58,2137
22,广安,03:36,03:39,27:28,2099
23,重庆西,05:06,05:06,28:55,1963
