Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,蓟州北,18:18,18:18,00:00,-
2,宝坻,18:52,18:54,00:34,-
3,天津北,19:50,20:20,01:30,-
4,天津,20:28,20:28,01:38,-
