Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,湛江,----,14:20,00:00,-
2,遂溪,14:43,14:46,00:23,27
3,廉江,15:07,15:10,00:44,52
4,河唇,15:21,15:24,00:55,61
5,陆川,16:18,16:21,01:49,139
6,玉林,16:54,17:16,02:22,175
7,贵港,18:17,18:22,03:23,264
8,来宾,19:51,19:56,04:52,383
9,柳州,20:48,21:20,05:44,453
10,融水,22:54,23:01,07:18,579
11,融安,23:33,23:39,07:50,606
12,怀化,05:00,05:20,13:11,906
13,吉首,06:47,07:02,14:38,1009
14,张家界,08:53,09:08,16:29,1134
15,慈利,10:18,10:24,17:39,1210
16,石门县北,11:30,11:38,18:45,1252
17,松滋,12:56,13:02,20:03,1330
18,宜昌东,14:18,14:58,21:19,1424
19,当阳,15:42,15:47,22:03,1481
20,荆门,16:29,16:32,22:45,1533
21,襄阳,18:13,18:13,24:26,1657
