Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,12:51,12:51,00:00,-
2,任丘,14:34,14:36,01:43,147
3,衡水,15:58,16:04,03:05,274
4,大营镇,16:36,16:39,03:37,325
5,临清,17:19,17:35,04:17,146
6,聊城,18:06,18:12,04:48,426
7,菏泽,19:42,19:47,06:18,582
8,商丘南,20:57,21:00,07:28,687
9,阜阳,22:47,23:07,09:15,855
10,潢川,00:56,00:59,11:04,737
11,光山,01:14,01:17,11:19,742
12,新县,01:47,01:57,11:49,747
13,麻城,02:38,02:44,12:30,807
14,九江,05:00,05:04,14:46,1080
15,南昌,06:38,06:59,16:20,1584
16,向塘,07:20,07:24,16:41,1427
17,吉安,09:23,09:27,18:40,1441
18,兴国,10:38,10:42,19:51,1738
19,赣州,11:48,11:48,20:57,1627
