Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,08:41,08:41,00:00,-
2,华山北,09:11,09:19,00:30,121
3,洛阳龙门,10:11,10:13,01:22,380
4,巩义南,10:27,10:29,01:36,430
5,郑州东,10:58,11:04,02:05,454
6,开封北,11:24,11:26,02:25,528
7,商丘,12:04,12:08,03:03,543
8,芦庙,12:27,12:33,03:22,-
9,亳州南,12:43,12:46,03:32,-
10,古城东,12:57,13:00,03:43,-
11,阜阳西,13:21,13:24,04:04,-
12,颍上北,13:40,13:42,04:20,-
13,寿县,13:59,14:01,04:37,-
14,淮南南,14:11,14:13,04:47,-
15,合肥,14:40,14:50,05:14,-
16,南京南,15:46,15:48,06:10,894
17,镇江南,16:08,16:33,06:30,959
18,常州北,16:50,16:52,06:47,1024
19,无锡东,17:09,17:16,07:04,1081
20,苏州北,17:27,17:29,07:15,1103
21,上海虹桥,17:53,17:53,07:39,1205
