Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州,----,08:45,00:00,-
2,定西,10:01,10:03,01:16,118
3,陇西,10:56,10:59,02:09,202
4,武山,11:24,11:26,02:34,241
5,甘谷,11:58,12:00,03:06,281
6,天水,13:14,13:19,04:20,348
7,宝鸡,15:57,16:01,06:58,503
8,武功,17:02,17:04,07:59,-
9,兴平,17:23,17:26,08:18,630
10,咸阳,17:43,17:46,08:35,653
11,西安,18:10,18:20,08:59,676
12,渭南,19:03,19:06,09:42,732
13,洛阳,23:33,23:38,14:09,1032
14,郑州,01:43,01:55,16:14,1156
15,商丘,04:06,04:11,18:25,1390
16,砀山,04:55,05:15,19:09,1453
17,徐州,06:10,06:25,20:04,1536
18,新沂,07:40,07:44,21:19,1645
19,沭阳,08:20,08:24,21:55,1697
20,淮安,09:04,09:08,22:35,1756
21,阜宁,09:51,09:56,23:18,1818
22,盐城,10:51,10:58,24:13,1879
23,东台,11:40,11:48,24:55,1942
24,泰州,13:19,13:19,26:26,2036
