Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳北,----,07:59,00:00,-
2,盘锦北,08:55,08:56,00:56,154
3,锦州南,09:21,09:30,01:21,223
4,葫芦岛北,09:48,09:49,01:39,266
5,秦皇岛,10:41,10:43,02:31,404
6,唐山,11:21,11:23,03:09,552
7,天津西,11:58,12:01,03:44,690
8,沧州西,12:32,12:35,04:15,795
9,德州东,13:01,13:16,04:41,899
10,济南西,13:40,13:43,05:05,991
11,泰安,14:00,14:02,05:22,1059
12,徐州东,14:53,14:55,06:13,1277
13,南京南,16:12,16:18,07:30,1617
14,溧阳,16:45,16:47,07:57,1715
15,宜兴,16:59,17:01,08:09,1746
16,湖州,17:17,17:19,08:25,1802
17,杭州东,17:40,17:44,08:46,1873
18,绍兴北,18:04,18:06,09:06,1916
19,宁波,18:38,18:38,09:38,2028
