Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,08:27,08:27,00:00,-
2,永川东,08:50,08:52,00:23,57
3,内江北,09:16,09:18,00:47,149
4,成都东,09:59,10:07,01:28,302
5,绵阳,10:44,10:47,02:05,415
6,江油,11:04,11:06,02:22,454
7,剑门关,11:36,11:38,02:52,542
8,广元,11:52,11:58,03:06,580
9,汉中,12:40,12:44,03:48,718
10,西安北,13:58,14:09,05:02,960
11,华山北,14:39,14:41,05:32,1081
12,渑池南,15:20,15:22,06:11,1275
13,洛阳龙门,15:40,15:43,06:29,1340
14,郑州东,16:21,16:27,07:07,1483
15,鹤壁东,16:58,17:01,07:38,1614
16,邢台东,17:41,17:52,08:18,1773
17,石家庄,18:20,18:26,08:46,1895
18,保定东,19:03,19:05,09:23,2037
19,涿州东,19:25,19:27,09:43,2114
20,北京西,19:53,19:53,10:09,2176
