Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,18:55,00:00,-
2,曲靖,20:30,20:35,01:35,157
3,宣威,21:36,21:42,02:36,258
4,六盘水,23:09,23:18,04:03,389
5,六枝,00:35,00:42,05:20,485
6,安顺,01:22,01:27,06:00,541
7,贵阳,02:41,03:15,07:14,638
8,凯里,05:37,05:44,09:36,826
9,怀化,10:03,10:25,13:55,1095
10,新化,13:06,13:11,16:36,1317
11,冷水江东,13:29,13:32,16:54,1338
12,娄底,14:32,14:39,17:54,1410
13,湘乡,15:19,15:21,18:34,1467
14,湘潭,15:52,15:57,19:05,1509
15,株洲,16:39,16:51,19:47,1535
16,萍乡,17:40,17:46,20:36,1616
17,宜春,18:29,18:32,21:19,1687
18,新余,19:07,19:10,21:54,1741
19,九江,22:38,22:44,25:22,2037
20,池州,01:47,01:52,28:25,2227
21,铜陵,02:33,02:37,29:06,2284
22,芜湖,04:24,04:30,30:53,2558
23,南京,06:54,07:10,33:17,2683
24,扬州,08:15,08:20,34:22,2588
25,泰州,09:00,09:05,35:02,2652
26,海安,09:39,09:51,35:36,-
27,如皋,10:06,10:10,35:51,2726
28,南通,11:12,11:12,36:53,2771
