Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汉口,----,12:14,00:00,-
2,红安西,12:43,12:45,00:29,72
3,麻城北,12:58,13:00,00:42,111
4,金寨,13:32,13:34,01:14,220
5,六安,13:51,13:53,01:31,272
6,合肥南,14:17,14:34,01:55,359
7,南京南,15:26,15:30,02:47,516
8,江宁,15:38,15:40,02:55,-
9,溧水,15:53,15:56,03:08,-
10,宜兴,16:18,16:20,03:30,645
11,长兴,16:32,16:38,03:42,681
12,湖州,16:47,17:01,03:51,701
13,杭州东,17:23,17:26,04:13,772
14,绍兴北,17:46,17:48,04:33,815
15,绍兴东,17:59,18:01,04:44,846
16,宁波,18:27,18:35,05:10,927
17,三门县,19:14,19:16,05:49,1033
18,临海,19:27,19:34,06:00,-
19,台州,19:46,19:48,06:12,1079
20,温岭,19:59,20:01,06:23,1103
21,温州南,20:37,20:37,06:59,1198
