Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌鲁木齐,----,22:06,00:00,-
2,吐鲁番,00:01,00:10,01:55,150
3,鄯善,01:32,01:41,03:17,298
4,哈密,04:23,04:42,05:59,535
5,柳园,08:16,08:22,09:33,882
6,玉门,10:21,10:23,11:32,959
7,嘉峪关,11:59,12:07,13:08,1179
8,张掖,14:33,14:41,15:34,1402
9,金昌,16:35,16:41,17:28,1572
10,武威,17:32,17:38,18:19,1646
11,武威南,17:53,17:55,18:34,1659
12,兰州,21:11,21:29,21:50,1754
13,定西,22:45,22:48,23:06,1872
14,陇西,23:41,23:44,23:59,1956
15,天水,01:48,01:57,26:03,2102
16,宝鸡,04:35,04:43,28:41,2257
17,咸阳,06:13,06:16,30:11,2407
18,西安,06:40,06:50,30:35,2430
19,潼关,08:33,08:37,32:18,2755
20,三门峡西,09:57,09:59,33:38,2862
21,三门峡,10:23,10:25,34:02,2695
22,渑池,11:16,11:19,34:53,2938
23,洛阳,12:14,12:19,35:48,2817
24,郑州,14:15,14:24,37:44,2941
25,兰考,15:35,15:40,38:55,3246
26,民权,16:02,16:06,39:17,3282
27,宁陵县,16:21,16:24,39:32,3299
28,商丘,16:52,17:05,40:00,3334
29,虞城县,17:25,17:30,40:20,3354
30,砀山,17:56,18:01,40:46,3397
31,徐州,19:14,19:40,41:59,3480
32,邳州,20:30,20:35,42:49,3425
33,新沂,21:04,21:09,43:18,3462
34,东海县,21:39,21:42,43:48,3503
35,连云港,22:07,22:13,44:13,-
36,连云港东,22:41,22:41,44:41,3699
