Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,烟台南,06:35,06:35,00:00,-
2,莱阳,07:08,07:11,00:33,86
3,潍坊北,08:13,08:15,01:35,-
4,临淄北,08:36,08:39,01:56,-
5,淄博北,08:50,08:53,02:07,-
6,邹平,09:04,09:14,02:18,-
7,济南东,09:31,09:37,02:35,520
8,德州东,10:10,10:12,03:08,-
9,沧州西,10:38,10:40,03:34,-
10,天津西,11:09,11:26,04:03,-
11,滨海西,11:48,11:50,04:25,-
12,唐山,12:10,12:13,04:45,-
13,滦河,12:31,12:33,05:03,-
14,秦皇岛,12:57,13:00,05:27,-
15,山海关,13:14,13:17,05:41,-
16,绥中北,13:42,13:43,06:06,-
17,锦州南,14:18,14:19,06:41,-
18,沈阳北,15:37,15:40,07:59,-
19,昌图西,16:13,16:20,08:32,-
20,四平东,16:36,16:38,08:48,-
21,长春西,17:04,17:06,09:14,-
22,长春,17:16,17:19,09:24,-
23,吉林,17:59,18:02,10:04,-
24,敦化,18:57,18:59,10:59,-
25,安图西,19:22,19:24,11:22,-
26,延吉西,19:43,19:46,11:41,-
27,图们北,20:01,20:03,11:56,-
28,珲春,20:26,20:26,12:19,-
