Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,六盘水,10:47,10:47,00:00,-
2,六枝,12:09,12:15,01:22,96
3,安顺,12:55,13:01,02:02,152
4,贵阳,14:15,14:40,03:16,249
5,凯里,17:02,17:15,05:38,437
6,玉屏,19:25,19:29,07:48,586
7,怀化,21:05,21:14,09:24,706
8,株洲,03:04,03:32,15:14,1146
9,鹰潭,07:55,08:01,19:37,1598
10,贵溪,08:17,08:21,19:53,1619
11,上饶,09:16,09:20,20:48,1714
12,玉山,09:41,09:45,21:09,1744
13,金华,11:44,11:50,23:08,-
14,义乌,12:45,12:49,24:03,-
15,诸暨,13:15,13:19,24:29,-
16,杭州东,14:15,14:21,25:25,2104
17,海宁,14:59,15:04,26:03,2163
18,嘉兴,15:22,15:28,26:21,2191
19,嘉善,15:41,15:47,26:34,2209
20,松江,16:18,16:24,27:05,2245
21,上海南,16:56,16:56,27:37,2271
